61_x,61_y,291_x,291_y,61_291_distance
476,492,603,509,128.1327436684316
477,492,602,507,125.89678312014172
474,490,602,506,128.9961239727768
478,485,600,502,123.17873193047572
479,483,601,499,123.0447073221762
477,479,603,494,126.8897158953396
479,474,608,491,130.11533345459327
480,470,610,488,131.24023773218335
480,467,609,485,130.24976007655445
480,467,610,485,131.24023773218335
481,465,612,485,132.51792331605563
481,465,612,486,132.67252918370102
479,469,611,487,133.2216198670471
480,469,609,488,130.39171752837677
478,470,609,489,132.3706916201619
474,471,611,492,138.6001443000692
473,474,608,494,136.4734406395618
470,477,609,496,140.29255147726127
473,479,612,496,140.03570973148243
472,478,610,497,139.30183056945089
474,478,609,496,136.194713553794
476,477,612,496,137.32079230764728
477,475,611,493,135.20355024924456
482,475,609,493,128.2692480682724
480,478,611,495,132.09844813622905
479,480,610,496,131.97348218486925
480,483,610,498,130.86252328302402
479,485,607,500,128.87590930814028
478,487,606,502,128.87590930814028
477,488,604,503,127.88275880665071
476,488,605,504,129.98846102635417
473,489,602,503,129.75746606650424
471,487,602,502,131.85598204101322
472,488,601,502,129.75746606650424
470,488,602,502,132.74034804836094
471,493,598,504,127.47548783981962
478,493,591,504,113.53413583587978
478,491,596,502,118.51160280748886
477,490,597,502,120.59850745345068
476,490,597,503,121.69634341261039
473,493,598,505,125.57467897629681
473,491,597,505,124.78781991845197
472,491,597,504,125.67418191498204
473,488,598,500,125.57467897629681
472,486,598,496,126.39620247459969
470,483,594,497,124.78781991845197
469,485,596,497,127.56566936288148
468,487,596,498,128.47178678604885
468,488,597,498,129.38701635017324
464,485,598,497,134.5362404707371
465,484,602,497,137.6154061142865
466,487,605,498,139.43457247038842
467,486,607,498,140.51334456200237
468,483,607,498,139.8070098385628
475,482,605,498,130.98091464026353
478,483,605,500,128.1327436684316
478,482,606,499,129.1239714383042
483,480,612,497,130.11533345459327
485,480,619,498,135.20355024924456
488,482,620,497,132.84953895290718
488,481,621,497,133.9589489358587
489,481,621,497,132.9661611087573
489,481,622,498,134.08206442324789
488,480,623,496,135.94484175576505
485,481,622,496,137.81872151489435
483,482,624,498,141.90489773083945
481,482,622,500,142.1442928857856
481,483,619,501,139.16896205691842
483,483,617,501,135.20355024924456
485,485,614,500,129.86916493148019
489,486,612,500,123.79418403139947
491,489,613,500,122.494897852931
490,491,612,502,122.494897852931
491,492,609,503,118.51160280748886
489,493,609,503,120.41594578792295
485,492,610,503,125.4830665866913
484,490,610,502,126.57013865837392
482,488,613,501,131.64345787011217
478,487,616,500,138.61096637712328
476,486,614,499,138.61096637712328
478,487,614,500,136.61991070118586
480,488,611,501,131.64345787011217
479,489,609,502,130.64838307457157
481,487,611,501,130.75167302944922
481,486,615,501,134.8369385591352
478,486,617,501,139.8070098385628
483,486,616,499,133.63382805263043
481,486,616,499,135.6244815658294
479,488,614,502,135.72398461583714
478,487,613,502,135.83077707206124
476,487,613,502,137.81872151489435
476,491,613,507,137.93114224133723
473,493,613,507,140.69825869569246
471,493,614,506,143.58969322343438
469,492,610,505,141.59802258506295
470,492,607,507,137.81872151489435
470,495,606,508,136.61991070118586
471,497,604,509,133.5402561027947
470,498,607,508,137.3644786689776
472,495,607,506,135.44740676735012
471,498,603,508,132.3782459469833
471,496,601,509,130.64838307457157
473,495,602,507,129.5569372901351
473,494,602,507,129.65338406690356
474,494,601,509,127.88275880665071
475,495,605,508,130.64838307457157
478,493,608,507,130.75167302944922
478,493,606,507,128.76334882255898
479,494,605,507,126.66885963013956
479,493,605,506,126.66885963013956
480,492,603,505,123.68508398347798
482,493,601,507,119.82069938036582
481,494,600,507,119.70797801316336
481,494,599,507,118.71394189394942
479,496,601,510,122.80065146407001
480,494,607,507,127.66362050325849
478,495,609,508,131.64345787011217
475,494,608,509,133.843191832831
475,492,608,506,133.73481222179961
473,488,607,503,134.8369385591352
473,488,606,502,133.73481222179961
470,487,605,501,135.72398461583714
468,487,604,501,136.7186892857008
466,489,606,503,140.69825869569246
465,491,609,504,144.5856147754679
467,490,608,504,141.69333082400175
468,489,609,502,141.59802258506295
474,489,608,500,134.45073447177595
469,490,609,501,140.4314779527724
470,493,608,504,138.43771162512041
467,492,611,504,144.49913494550754
466,491,612,504,146.57762448614045
466,490,613,503,147.57371039585607
466,490,612,504,146.66969693839283
465,491,613,505,148.66068747318505
465,492,612,506,147.6651617681029
465,491,612,506,147.763324272297
468,493,610,505,142.50614021858848
469,494,611,507,142.59382875847047
469,497,609,507,140.356688476182
470,496,610,506,140.356688476182
469,496,610,507,141.42842712835352
468,496,610,509,142.59382875847047
466,496,607,509,141.59802258506295
463,495,606,508,143.58969322343438
464,496,605,509,141.59802258506295
464,495,605,509,141.69333082400175
464,496,605,509,141.59802258506295
465,496,607,508,142.50614021858848
463,495,608,508,145.58159224297555
464,495,607,509,143.68368035375485
462,495,606,508,144.5856147754679
462,495,606,507,144.49913494550754
461,494,607,508,146.66969693839283
460,495,606,508,146.57762448614045
459,496,606,510,147.6651617681029
460,497,602,510,142.59382875847047
464,500,605,513,141.59802258506295
465,501,606,513,141.50971698084905
469,503,605,515,136.5283853270081
469,502,605,518,136.93794214898952
472,502,607,515,135.6244815658294
473,500,607,514,134.72935834479432
473,502,608,516,135.72398461583714
474,505,609,519,135.72398461583714
471,507,608,520,137.6154061142865
467,510,602,522,135.5322839769182
466,511,604,525,138.70832707519762
471,513,609,527,138.70832707519762
473,513,609,527,136.7186892857008
471,514,611,528,140.69825869569246
470,513,614,527,144.6789549312546
472,513,613,527,141.69333082400175
471,515,617,528,146.57762448614045
472,512,615,525,143.58969322343438
469,509,611,524,142.79005567615695
471,507,608,521,137.71347065556077
469,505,607,517,138.52075656738234
471,504,609,515,138.43771162512041
470,504,609,514,139.35924798878617
469,503,608,512,139.29106216839614
469,503,604,513,135.36986370680884
473,500,607,513,134.6291201783626
473,502,606,514,133.5402561027947
474,501,606,512,132.45754036671525
471,501,604,513,133.5402561027947
468,501,600,513,132.54433220624713
469,501,599,514,130.64838307457157
467,501,599,515,132.74034804836094
462,501,606,515,144.6789549312546
463,498,605,510,142.50614021858848
461,494,607,508,146.66969693839283
462,493,604,506,142.59382875847047
460,494,603,506,143.50261321662404
461,493,601,506,140.60227594174995
460,493,599,506,139.60659010233005
460,493,600,506,140.60227594174995
460,492,602,505,142.59382875847047
463,493,606,504,143.42245291445826
468,494,604,503,136.2974687952788
470,495,604,505,134.3726162579266
470,498,605,507,135.29966740535616
469,500,604,509,135.29966740535616
463,502,606,511,143.28293687665675
464,502,604,513,140.4314779527724
460,502,604,514,144.49913494550754
457,501,602,514,145.58159224297555
459,500,602,514,143.68368035375485
462,501,598,514,136.61991070118586
465,504,595,516,130.5526713629407
463,505,593,518,130.64838307457157
461,505,591,517,130.5526713629407
460,504,592,515,132.45754036671525
459,503,591,514,132.45754036671525
460,501,595,513,135.5322839769182
460,498,597,510,137.5245432641025
461,497,598,509,137.5245432641025
462,497,599,509,137.5245432641025
463,496,602,509,139.60659010233005
467,494,605,508,138.70832707519762
469,493,607,506,138.61096637712328
471,492,608,506,137.71347065556077
471,494,605,504,134.3726162579266
465,494,605,507,140.60227594174995
463,493,606,507,143.68368035375485
463,493,607,507,144.6789549312546
460,492,608,506,148.66068747318505
461,491,609,506,148.75819305167698
462,491,606,505,144.6789549312546
459,490,606,505,147.763324272297
461,490,605,505,144.77914214416384
464,490,605,503,141.59802258506295
465,490,607,503,142.59382875847047
463,490,608,505,145.7737973711325
463,491,607,505,144.6789549312546
465,492,607,508,142.89856542317
468,495,610,509,142.68847185389575
472,496,609,507,137.44089638822936
470,496,611,507,141.42842712835352
472,499,608,509,136.36715146984628
472,501,605,511,133.37541002748594
468,501,602,510,134.30189872075525
469,501,602,512,133.4541119636259
467,500,601,510,134.3726162579266
464,499,599,511,135.5322839769182
462,500,599,513,137.6154061142865
463,499,598,512,135.6244815658294
464,500,599,510,135.36986370680884
466,495,601,507,135.5322839769182
471,491,600,504,129.65338406690356
473,487,600,500,127.66362050325849
469,485,599,497,130.5526713629407
468,484,600,497,132.6386067478093
469,484,601,497,132.6386067478093
472,483,603,496,131.64345787011217
471,483,603,499,132.9661611087573
470,486,604,501,134.8369385591352
472,487,608,503,136.93794214898952
476,487,607,503,131.97348218486925
479,487,607,503,128.9961239727768
478,485,608,501,130.98091464026353
480,486,609,502,129.98846102635417
477,486,609,504,133.2216198670471
472,490,612,508,141.1523999087511
470,490,614,508,145.12063946937388
470,488,613,506,144.12841496387864
472,486,613,503,142.0211251891774
480,488,611,501,131.64345787011217
481,485,614,499,133.73481222179961
482,485,614,499,132.74034804836094
483,486,618,500,135.72398461583714
484,487,622,502,138.81282361511128
486,488,624,503,138.81282361511128
486,488,626,504,140.91131963046828
485,490,627,507,143.01398533010678
486,494,623,509,137.81872151489435
488,492,620,509,133.09019498069722
483,495,614,510,131.85598204101322
478,495,614,512,137.05838172107534
477,495,607,512,131.10682667199293
475,494,607,508,132.74034804836094
472,493,606,507,134.72935834479432
472,492,606,506,134.72935834479432
470,493,603,507,133.73481222179961
471,496,599,511,128.87590930814028
469,497,604,513,135.94484175576505
470,494,604,511,135.07405376311175
473,491,604,507,131.97348218486925
470,488,603,503,133.843191832831
470,488,601,502,131.7459676802292
467,491,597,504,130.64838307457157
463,489,598,503,135.72398461583714
463,490,602,504,139.70325694127536
464,490,598,505,134.8369385591352
466,490,598,504,132.74034804836094
468,492,597,505,129.65338406690356
463,490,599,506,136.93794214898952
462,494,602,508,140.69825869569246
461,493,605,510,145.0
460,493,606,509,146.87409574189726
461,491,604,508,144.00694427700353
465,490,599,505,134.8369385591352
467,488,598,503,131.85598204101322
468,488,600,503,132.84953895290718
468,487,602,501,134.72935834479432
466,488,600,501,134.6291201783626
463,488,602,503,139.8070098385628
463,489,604,504,141.7956275771577
465,488,605,503,140.80127840328723
464,487,606,501,142.68847185389575
464,487,606,501,142.68847185389575
464,487,606,501,142.68847185389575
465,488,607,502,142.68847185389575
466,487,610,500,144.5856147754679
467,486,614,501,147.763324272297
470,486,614,500,144.6789549312546
471,487,617,502,146.76852523616907
470,492,621,505,151.5585695366646
468,498,621,509,153.39491516996253
469,502,623,512,154.3243337908834
469,503,622,513,153.32644912082193
469,503,623,514,154.39235732380018
469,500,623,512,154.46682491719702
476,499,625,511,149.4824404403407
476,496,623,510,147.6651617681029
473,494,623,508,150.65191668213185
472,491,621,506,149.75313018431368
474,492,621,505,147.57371039585607
470,494,621,508,151.64761785138597
469,500,619,515,150.74813431681335
469,505,620,517,151.47607071745688
468,504,620,517,152.55490814785344
465,504,619,517,154.5477272560163
466,502,616,515,150.56227947264878
469,501,615,513,146.4923206178399
470,500,613,512,143.50261321662404
470,499,614,512,144.5856147754679
470,499,610,512,140.60227594174995
471,498,612,512,141.69333082400175
472,500,610,512,138.52075656738234
475,499,610,512,135.6244815658294
475,500,613,512,138.52075656738234
474,498,611,512,137.71347065556077
473,497,608,512,135.83077707206124
473,496,609,509,136.61991070118586
475,495,610,508,135.6244815658294
475,494,609,507,134.6291201783626
475,496,604,506,129.38701635017324
472,492,601,503,129.46814279968643
472,489,596,500,124.4869471069156
474,487,594,497,120.41594578792295
472,486,592,496,120.41594578792295
470,487,591,496,121.33424908079334
469,490,586,499,117.34564329364768
468,491,587,499,119.26860441876563
468,493,588,501,120.26637102698326
465,492,588,502,123.40583454602137
465,493,589,502,124.32618388738553
462,492,591,501,129.31357237351384
460,490,592,501,132.45754036671525
458,488,592,498,134.3726162579266
457,488,591,496,134.23859355639868
455,488,592,496,137.23337786413333
454,490,589,496,135.1332675546625
449,490,589,498,140.22838514366484
449,494,587,502,138.2316895650198
447,495,592,504,145.27904184706065
448,494,591,502,143.22360140703069
451,491,591,500,140.28898745090436
453,490,594,500,141.35416513141735
455,490,594,500,139.35924798878617
456,491,593,500,137.2953021774598
455,491,593,501,138.36184445142382
456,490,593,502,137.5245432641025
457,489,594,501,137.5245432641025
458,489,593,502,135.6244815658294
460,490,593,502,133.5402561027947
462,491,594,503,132.54433220624713
461,491,591,505,130.75167302944922
463,494,592,506,129.5569372901351
466,496,590,510,124.78781991845197
466,497,586,510,120.70211265756701
466,495,588,511,123.0447073221762
467,496,590,512,124.03628501370073
466,496,592,513,127.1416532848303
466,498,596,513,130.86252328302402
464,500,601,514,137.71347065556077
462,500,605,514,143.68368035375485
462,499,605,514,143.78456106272327
462,498,606,513,144.77914214416384
463,499,608,513,145.67429423202984
466,500,609,513,143.58969322343438
470,502,610,515,140.60227594174995
468,504,608,517,140.60227594174995
468,504,608,517,140.60227594174995
470,504,608,517,138.61096637712328
469,505,606,518,137.6154061142865
467,504,607,518,140.69825869569246
466,505,606,517,140.51334456200237
471,505,604,517,133.5402561027947
472,504,607,517,135.6244815658294
473,504,609,518,136.7186892857008
475,504,613,519,138.81282361511128
478,507,614,520,136.61991070118586
470,511,608,523,138.52075656738234
466,517,604,529,138.52075656738234
459,521,597,534,138.61096637712328
453,528,587,542,134.72935834479432
449,534,578,547,129.65338406690356
438,541,567,553,129.5569372901351
435,548,557,561,122.6906679417795
425,550,537,564,112.8716084761797
437,556,541,565,104.38869670610895
443,553,553,563,110.45361017187261
456,556,558,563,102.23991392797629
462,553,570,556,108.04165863221463
464,555,581,559,117.06835610018618
460,545,582,552,122.20065466273084
473,531,584,538,111.22050170719426
485,547,590,551,105.07616285342742
490,557,601,553,111.07204868912791
486,552,604,558,118.15244390193544
458,531,607,551,150.3362896974646
464,526,599,545,136.33048081775402
468,527,601,542,133.843191832831
471,528,602,540,131.54847015454038
